sha,commit_msg,api_url,html_url,diff_text
+msgstr ""この因数は、Ansible のバージョンをモジュールに渡します。これにアクセスする場合、モジュールは ``AnsibleModule`` メソッドをインスタンス化してから、:attr:`AnsibleModule.ansible_version` でバージョンを取得する必要があります。これは:ref:`module_replacer` の :attr:`ansible.module_utils.basic.ANSIBLE_VERSION` を置き換えます。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:465
+msgid ""_ansible_module_name""
+msgstr ""_ansible_module_name""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:467
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:501
+msgid ""Type: ``str``""
+msgstr ""タイプ: ``str``""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:484
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:469
+msgid ""This argument passes the information to modules about their name. For more details see, the configuration option :ref:`DEFAULT_MODULE_NAME`.""
+msgstr ""この引数は、名前に関する情報をモジュールに渡します。詳細は、設定オプション :ref:`DEFAULT_MODULE_NAME` を参照してください。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:473
+msgid ""_ansible_string_conversion_action""
+msgstr ""_ansible_string_conversion_action""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:474
+msgid ""This argument provides instructions about what modules should do after the values of the user-specified module parameters are converted to strings. For more details, see the :ref:`STRING_CONVERSION_ACTION` configuration option.""
+msgstr ""この引数は、ユーザーが指定したモジュールパラメーターの値が文字列に変換された後に、モジュールが何をすべきかについての指示を提供します。詳細は、:ref:`STRING_CONVERSION_ACTION` 設定オプションを参照してください。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:478
+msgid ""_ansible_keep_remote_files""
+msgstr ""_ansible_keep_remote_files""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:482
+msgid ""This argument provides instructions that modules must be ready if they need to keep the remote files. For more details, see the :ref:`DEFAULT_KEEP_REMOTE_FILES` configuration option.""
+msgstr ""この引数は、モジュールがリモートファイルを保持する必要がある場合に、モジュールを準備するための指示を提供します。詳細は :ref:`DEFAULT_KEEP_REMOTE_FILES` 設定オプションを参照してください。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:486
+msgid ""_ansible_socket""
+msgstr ""_ansible_socket""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:487
+msgid ""This argument provides modules with a socket for persistent connections. The argument is created using the :ref:`PERSISTENT_CONTROL_PATH_DIR` configuration option.""
+msgstr ""この因数は、永続的な接続のためのソケットをモジュールに提供します。この引数は、:ref:`PERSISTENT_CONTROL_PATH_DIR` 設定オプションを使用して作成されます。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:491
+msgid ""_ansible_shell_executable""
+msgstr ""_ansible_shell_executable""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:495
+msgid ""This argument ensures that modules use the designated shell executable. For more details, see the :ref:`ansible_shell_executable` remote host environment parameter.""
+msgstr ""この引数は、モジュールが指定されたシェル実行可能ファイルを使用することを保証します。詳細は、:ref:`ansible_shell_executable` リモートホスト環境パラメーターを参照してください。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:499
+msgid ""_ansible_tmpdir""
+msgstr ""_ansible_tmpdir""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:503
+msgid ""This argument provides instructions to modules that all commands must use the designated temporary directory, if created. The action plugin designs this temporary directory.""
+msgstr ""この引数は、作成された場合にすべてのコマンドが指定された一時ディレクトリーを使用する必要があるモジュールへの指示を提供します。アクションプラグインは、この一時ディレクトリーを設計します。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:505
+msgid ""Modules can access this parameter by using the public ``tmpdir`` property. The ``tmpdir`` property will create a temporary directory if the action plugin did not set the parameter.""
+msgstr ""モジュールは、パブリック ``tmpdir`` プロパティーを使用してこのパラメーターにアクセスできます。アクションプラグインがこのパラメーターを設定しなかった場合、``tmpdir`` プロパティーは一時ディレクトリーを作成します。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:507
+msgid ""The directory name is generated randomly, and the the root of the directory is determined by one of these:""
+msgstr ""ディレクトリー名はランダムに生成され、ディレクトリーのルートは次のいずれかによって決定されます。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:509
+msgid "":ref:`DEFAULT_LOCAL_TMP`""
+msgstr "":ref:`DEFAULT_LOCAL_TMP`""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:510
+msgid ""`remote_tmp <https://docs.ansible.com/ansible/latest/collections/ansible/builtin/sh_shell.html#parameter-remote_tmp>`_""
+msgstr ""`remote_tmp <https://docs.ansible.com/ansible/latest/collections/ansible/builtin/sh_shell.html#parameter-remote_tmp>`_""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:511
+msgid ""`system_tmpdirs <https://docs.ansible.com/ansible/latest/collections/ansible/builtin/sh_shell.html#parameter-system_tmpdirs>`_""
+msgstr ""`system_tmpdirs <https://docs.ansible.com/ansible/latest/collections/ansible/builtin/sh_shell.html#parameter-system_tmpdirs>`_""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:513
+msgid ""As a result, using the ``ansible.cfg`` configuration file to activate or customize this setting will not guarantee that you control the full value.""
+msgstr ""そのため、``ansible.cfg`` 設定ファイルを使用してこの設定をアクティブ化またはカスタマイズしても、完全な値を制御できるとは限りません。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:517
+msgid ""_ansible_remote_tmp""
+msgstr ""_ansible_remote_tmp""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:519
+msgid ""The module's ``tmpdir`` property creates a randomized directory name in this directory if the action plugin did not set ``_ansible_tmpdir``. For more details, see the `remote_tmp <https://docs.ansible.com/ansible/latest/collections/ansible/builtin/sh_shell.html#parameter-remote_tmp>`_ parameter of the shell plugin.""
+msgstr ""アクションプラグインが ``_ansible_tmpdir`` を設定しなかった場合、モジュールの ``tmpdir`` プロパティーは、このディレクトリー内でランダム化されたディレクトリー名を作成します。詳細は `remote_tmp <https://docs.ansible.com/ansible/latest/collections/ansible/builtin/sh_shell.html#parameter-remote_tmp>`_ シェルプラグインのパラメーターを参照してください。""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:525
 msgid ""Module return values & Unsafe strings""
 msgstr ""モジュール戻り値と安全でない文字列""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:486
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:527
 msgid ""At the end of a module's execution, it formats the data that it wants to return as a JSON string and prints the string to its stdout. The normal action plugin receives the JSON string, parses it into a Python dictionary, and returns it to the executor.""
 msgstr ""モジュールの実行の最後に、返したいデータを JSON 文字列として形式化し、その文字列を標準出力 (stdout) に出力します。通常の action プラグインは JSON 文字列を受け取り、Python ディクショナリーに解析してエクゼキューターに返します。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:488
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:529
 msgid ""If Ansible templated every string return value, it would be vulnerable to an attack from users with access to managed nodes. If an unscrupulous user disguised malicious code as Ansible return value strings, and if those strings were then templated on the controller, Ansible could execute arbitrary code. To prevent this scenario, Ansible marks all strings inside returned data as ``Unsafe``, emitting any Jinja2 templates in the strings verbatim, not expanded by Jinja2.""
 msgstr ""Ansible がすべての文字列の戻り値をテンプレート化すると、管理ノードにアクセスできるユーザーからの攻撃に対して脆弱になります。悪意のあるユーザーが悪意のあるコードを Ansible の戻り値の文字列として偽装し、そのような文字列がコントローラー上でテンプレート化されると、Ansible が任意のコードを実行する可能性があります。このシナリオを防ぐために、Ansible は戻り値のデータ内のすべての文字列を ``Unsafe`` と表示し、文字列内の Jinja2 テンプレートを Jinja2 で展開せずにそのままエミットします。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:490
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:531
 msgid ""Strings returned by invoking a module through ``ActionPlugin._execute_module()`` are automatically marked as ``Unsafe`` by the normal action plugin. If another action plugin retrieves information from a module through some other means, it must mark its return data as ``Unsafe`` on its own.""
 msgstr ""``ActionPlugin._execute_module()`` を介してモジュールを呼び出して返された文字列には、通常の action プラグインによって自動的に ``Unsafe`` というマークが付きます。別の action プラグインが他の方法でモジュールから情報を取得した場合は、その action プラグイン自身がその戻り値に ``Unsafe`` と表示する必要があります。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:492
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:533
 msgid ""In case a poorly-coded action plugin fails to mark its results as \""Unsafe,\"" Ansible audits the results again when they are returned to the executor, marking all strings as ``Unsafe``. The normal action plugin protects itself and any other code that it calls with the result data as a parameter. The check inside the executor protects the output of all other action plugins, ensuring that subsequent tasks run by Ansible will not template anything from those results either.""
 msgstr ""不適切にコーディングされた action プラグインが結果を「Unsafe」と表示しなかった場合、Ansible はエグゼキューターに返される際に結果を再度監査し、すべての文字列を ``Unsafe`` と表示します。通常の action プラグインは、自身と、結果データをパラメーターとして呼び出すその他のコードを保護します。エクゼキュータ内のチェックは、他のすべての action プラグインの出力を保護し、Ansible が実行する後続のタスクがこれらの結果から何かをテンプレート化することがないようにします。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:498
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:539
 msgid ""Special considerations""
 msgstr ""特別な考慮事項""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:503
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:544
 msgid ""Pipelining""
 msgstr ""パイプライン""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:505
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:546
 msgid ""Ansible can transfer a module to a remote machine in one of two ways:""
 msgstr ""Ansible は、以下のいずれかの方法で、モジュールをリモートマシンに転送できます。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:507
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:548
 msgid ""it can write out the module to a temporary file on the remote host and then use a second connection to the remote host to execute it with the interpreter that the module needs""
 msgstr ""これは、リモートホストの一時ファイルにモジュールを書き込むことができ、次にリモートホストへの 2 番目の接続を使用して、モジュールが必要とするインタープリターでこれを実行します。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:510
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:551
 msgid ""or it can use what's known as pipelining to execute the module by piping it into the remote interpreter's stdin.""
 msgstr ""または、パイプラインと呼ばれるものを使用して、モジュールをリモートインタープリターの stdin にパイプすることでモジュールを実行できます。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:513
-msgid ""Pipelining only works with modules written in Python at this time because Ansible only knows that Python supports this mode of operation. Supporting pipelining means that whatever format the module payload takes before being sent over the wire must be executable by Python via stdin.""
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:554
+msgid ""Pipelining only works with modules written in Python at this time because Ansible only knows that Python supports this mode of operation. Supporting pipelining means that whatever format the module payload takes before being sent over the wire must be executable by Python through stdin.""
 msgstr ""パイプライン処理は、現時点では Python で記述されたモジュールでのみ機能します。これは、Python がこの操作モードをサポートしていることのみを Ansible が認識しているためです。パイプライン化をサポートするということは、モジュールペイロードがネットワーク経由で送信される前に取る形式が何であれ、Python が stdin を介して実行可能でなければならないことを意味します。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:521
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:562
 msgid ""Why pass args over stdin?""
 msgstr ""標準入力 (stdin) で引数を渡す理由""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:523
-msgid ""Passing arguments via stdin was chosen for the following reasons:""
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:564
+msgid ""Passing arguments through stdin was chosen for the following reasons:""
 msgstr ""以下の理由により、標準入力で引数を渡すことが選択されました。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:525
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:566
 msgid ""When combined with :ref:`ANSIBLE_PIPELINING`, this keeps the module's arguments from temporarily being saved onto disk on the remote machine. This makes it harder (but not impossible) for a malicious user on the remote machine to steal any sensitive information that may be present in the arguments.""
 msgstr "":ref:`ANSIBLE_PIPELINING` と組み合わせると、モジュールの引数をリモートマシン上のディスクに一時的に保存したままにします。これにより、リモートマシン上の悪意のあるユーザーが引数に存在する可能性のある機密情報を盗むのが困難になります (不可能ではありません)。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:529
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:570
 msgid ""Command line arguments would be insecure as most systems allow unprivileged users to read the full commandline of a process.""
 msgstr ""ほとんどのシステムでは、権限のないユーザーがプロセスのコマンドライン全体を読むことを許可されているため、コマンドライン引数は安全ではありません。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:531
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:572
 msgid ""Environment variables are usually more secure than the commandline but some systems limit the total size of the environment. This could lead to truncation of the parameters if we hit that limit.""
 msgstr ""環境変数は通常コマンドラインより安全ですが、環境の合計サイズを制限するシステムもあります。これにより、パラメーターが上限に達すると、パラメーターが切り捨てられる可能性があります。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:539
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:580
 msgid ""AnsibleModule""
 msgstr ""AnsibleModule""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:544
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:585
 msgid ""Argument spec""
 msgstr ""引数の仕様""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:546
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:587
 msgid ""The ``argument_spec`` provided to ``AnsibleModule`` defines the supported arguments for a module, as well as their type, defaults and more.""
 msgstr ""``AnsibleModule`` に提供される ``argument_spec`` は、モジュールでサポートされる引数、その型、デフォルトなどを定義します。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:548
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:589
 msgid ""Example ``argument_spec``:""
 msgstr ""``argument_spec`` の例:""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:564
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:605
 msgid ""This section will discuss the behavioral attributes for arguments:""
 msgstr ""本セクションでは、引数の動作属性を説明します。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:568
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:609
 msgid ""``type`` allows you to define the type of the value accepted for the argument. The default value for ``type`` is ``str``. Possible values are:""
 msgstr ""``type`` では、引数に受け入れられる値の型を定義できます。``type`` のデフォルト値は ``str`` です。可能な値は次のとおりです。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:570
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:611
 msgid ""str""
 msgstr ""str""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:571
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:612
 msgid ""list""
 msgstr ""list""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:572
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:613
 msgid ""dict""
 msgstr ""dict""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:573
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:614
 msgid ""bool""
 msgstr ""bool""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:574
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:615
 msgid ""int""
 msgstr ""int""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:575
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:616
 msgid ""float""
 msgstr ""float""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:576
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:617
 msgid ""path""
 msgstr ""path""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:577
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:618
 msgid ""raw""
 msgstr ""raw""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:578
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:619
 msgid ""jsonarg""
 msgstr ""jsonarg""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:579
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:620
 #: ../../rst/dev_guide/style_guide/index.rst:152
 msgid ""json""
 msgstr ""json""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:580
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:621
 msgid ""bytes""
 msgstr ""bytes""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:581
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:622
 msgid ""bits""
 msgstr ""bits""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:583
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:624
 msgid ""The ``raw`` type, performs no type validation or type casting, and maintains the type of the passed value.""
 msgstr ""``raw`` 型で、型の検証や型キャストを行わず、渡された値の型を保持します。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:587
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:628
 msgid ""``elements`` works in combination with ``type`` when ``type='list'``. ``elements`` can then be defined as ``elements='int'`` or any other type, indicating that each element of the specified list should be of that type.""
 msgstr ""``elements`` は、``type='list'`` の時に ``type`` と組み合わせて動作します。``elements`` は ``elements='int'`` などの型で定義することができ、指定されたリストの各要素がその型であることを示します。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:591
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:632
 msgid ""The ``default`` option allows sets a default value for the argument for the scenario when the argument is not provided to the module. When not specified, the default value is ``None``.""
 msgstr ""``default`` オプションは、引数がモジュールに提供されていない場合のシナリオの引数のデフォルト値を設定します。指定しない場合、デフォルト値は ``None`` です。""
 
@@ -7055,19 +6775,33 @@ msgstr ""``default`` オプションは、引数がモジュールに提供され
 msgid ""fallback""
 msgstr ""fallback""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:595
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:636
 msgid ""``fallback`` accepts a ``tuple`` where the first argument is a callable (function) that will be used to perform the lookup, based on the second argument. The second argument is a list of values to be accepted by the callable.""
 msgstr ""``fallback`` は、第 1 引数に、第 2 引数に基づいて検索を実行するのに使用する callable (関数) の ``tuple`` を受け入れます。2 つ目の引数は、callable オブジェクトによって受け入れられる値のリストです。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:597
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:638
 msgid ""The most common callable used is ``env_fallback`` which will allow an argument to optionally use an environment variable when the argument is not supplied.""
 msgstr ""最も一般的に使用されている callable は ``env_fallback`` で、これは引数が設定されていない場合に任意で環境変数を使用できるようにします。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:607
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:640
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:679
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:693
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:793
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:810
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:824
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:851
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:868
+#: ../../rst/dev_guide/testing.rst:206
+#: ../../rst/dev_guide/testing_units_modules.rst:90
+#: ../../rst/dev_guide/testing_units_modules.rst:109
+msgid ""Example:""
+msgstr ""例:""
+
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:648
 msgid ""``choices`` accepts a list of choices that the argument will accept. The types of ``choices`` should match the ``type``.""
 msgstr ""``choices`` は、引数が受け入れる選択肢のリストを受け入れます。``choices`` の型は、``type`` と一致している必要があります。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:611
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:652
 msgid ""``required`` accepts a boolean, either ``True`` or ``False`` that indicates that the argument is required. When not specified, ``required`` defaults to ``False``. This should not be used in combination with ``default``.""
 msgstr ""``required`` ブール値 (``True`` または ``False`` のいずれか) も受け入れます。これは、引数が必要であることを示しています。指定しない場合、``required`` のデフォルトは ``False`` になります。これは、``default`` と組み合わせて使用しないでください。""
 
@@ -7075,19 +6809,19 @@ msgstr ""``required`` ブール値 (``True`` または ``False`` のいずれか)
 msgid ""no_log""
 msgstr ""no_log""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:615
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:656
 msgid ""``no_log`` accepts a boolean, either ``True`` or ``False``, that indicates explicitly whether or not the argument value should be masked in logs and output.""
 msgstr ""``no_log`` には、引数の値がログや出力でマスクされるべきかどうかを明示的に示すブール値 (``True`` または ``False``) を使用できます。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:618
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:659
 msgid ""In the absence of ``no_log``, if the parameter name appears to indicate that the argument value is a password or passphrase (such as \""admin_password\""), a warning will be shown and the value will be masked in logs but **not** output. To disable the warning and masking for parameters that do not contain sensitive information, set ``no_log`` to ``False``.""
 msgstr ""``no_log`` がない場合は、パラメーター名が、引数の値がパスワードやパスフレーズであることを示しているように見える場合 (「admin_password」など)、警告が表示され、値はログでマスクされますが、**出力されません**。機密情報を含まないパラメーターの警告とマスキングを無効にするには、``no_log`` を ``False`` に設定します。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:622
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:663
 msgid ""``aliases`` accepts a list of alternative argument names for the argument, such as the case where the argument is ``name`` but the module accepts ``aliases=['pkg']`` to allow ``pkg`` to be interchangeably with ``name``""
 msgstr ""``aliases`` では、引数の代替引数名のリストが使用できます。たとえば、引数は ``name`` ですが、モジュールが ``aliases=['pkg']`` を受け付けて、``pkg`` を ``name`` と互換性を持たせるようにしています。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:626
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:667
 msgid ""``options`` implements the ability to create a sub-argument_spec, where the sub options of the top level argument are also validated using the attributes discussed in this section. The example at the top of this section demonstrates use of ``options``. ``type`` or ``elements`` should be ``dict`` is this case.""
 msgstr ""``options`` は、上位レベルの引数のサブオプションもこのセクションで説明した属性を使用して検証される sub-argument_spec を作成する機能を実装しています。このセクションの冒頭にある例は、``options`` の使用を示しています。ここでは、``type`` または ``elements`` は ``dict`` である必要があります。""
 
@@ -7095,11 +6829,11 @@ msgstr ""``options`` は、上位レベルの引数のサブオプションもこ
 msgid ""apply_defaults""
 msgstr ""apply_defaults""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:630
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:671
 msgid ""``apply_defaults`` works alongside ``options`` and allows the ``default`` of the sub-options to be applied even when the top-level argument is not supplied.""
 msgstr ""``apply_defaults`` は、``options`` と並んで動作し、上位レベルの引数が指定されていない場合でもサブオプションの ``デフォルト`` を適用できるようにします。""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:632
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:673
 msgid ""In the example of the ``argument_spec`` at the top of this section, it would allow ``module.params['top_level']['second_level']`` to be defined, even if the user does not provide ``top_level`` when calling the module.""
 msgstr ""このセクションの冒頭にある ``argument_spec`` の例では、ユーザーがモジュールを呼び出すときに ``top_level`` を指定しなかった場合でも、``module.params['top_level']['second_level']`` を定義できるようにします。""
 
@@ -7107,7 +6841,7 @@ msgstr ""このセクションの冒頭にある ``argument_spec`` の例では
 msgid ""removed_in_version""
 msgstr ""removed_in_version""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:636
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:677
 msgid ""``removed_in_version`` indicates which version of ansible-core or a collection a deprecated argument will be removed in. Mutually exclusive with ``removed_at_date``, and must be used with ``removed_from_collection``.""
 msgstr ""``removed_in_version`` は、非推奨の引数が削除される ansible-core またはコレクションのバージョンを示します。``removed_at_date`` で相互に排他となり、``removed_from_collection`` で使用する必要があります。""
 
@@ -7115,7 +6849,7 @@ msgstr ""``removed_in_version`` は、非推奨の引数が削除される ansibl
 msgid ""removed_at_date""
 msgstr ""removed_at_date""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:650
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:691
 msgid ""``removed_at_date`` indicates that a deprecated argument will be removed in a minor ansible-core release or major collection release after this date. Mutually exclusive with ``removed_in_version``, and must be used with ``removed_from_collection``.""
 msgstr ""``removed_at_date`` は、非推奨の引数が、この日付以降のマイナーな ansible-core リリースまたはメジャーコレクションリリースで削除されることを示します。``removed_in_version`` と相互に排他的であり、``removed_from_collection`` と一緒に使用する必要があります。""
 
@@ -7123,7 +6857,7 @@ msgstr ""``removed_at_date`` は、非推奨の引数が、この日付以降の
 msgid ""removed_from_collection""
 msgstr ""removed_from_collection""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:664
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:705
 msgid ""Specifies which collection (or ansible-core) deprecates this deprecated argument. Specify ``ansible.builtin`` for ansible-core, or the collection's name (format ``foo.bar``). Must be used with ``removed_in_version`` or ``removed_at_date``.""
 msgstr ""この非推奨の引数を非推奨にするコレクション (または ansible-core) を指定します。ansible-core には ``ansible.builtin``、またはコレクションの名前 (``foo.bar`` の形式) を指定します。``removed_in_version`` または ``removed_at_date`` と共に使用する必要があります。""
 
@@ -7131,15 +6865,15 @@ msgstr ""この非推奨の引数を非推奨にするコレクション (また
 msgid ""deprecated_aliases""
 msgstr ""deprecated_aliases""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:668
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:709
 msgid ""Deprecates aliases of this argument. Must contain a list or tuple of dictionaries having some the following keys:""
 msgstr ""この引数のエイリアスを非推奨にします。以下のキーを持つディクショナリーのリストまたはタプルが含まれます。""
 
 #: ../../rst/dev_guide/developing_program_flow_modules.rst
 msgid ""name""
-msgstr ""name""
+msgstr ""名前""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:672
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:713
 msgid ""The name of the alias to deprecate. (Required.)""
 msgstr ""非推奨にするエイリアスの名前 (必須)""
 
@@ -7148,7 +6882,7 @@ msgstr ""非推奨にするエイリアスの名前 (必須)""
 msgid ""version""
 msgstr ""version""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:676
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:717
 msgid ""The version of ansible-core or the collection this alias will be removed in. Either ``version`` or ``date`` must be specified.""
 msgstr ""ansible-core、またはこのエイリアスは削除されるコレクションのバージョン。``version`` または ``date`` のいずれかを指定する必要があります。""
 
@@ -7156,7 +6890,7 @@ msgstr ""ansible-core、またはこのエイリアスは削除されるコレク
 msgid ""date""
 msgstr ""date""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:680
+#: ../../rst/dev_guide/developing_program_flow_modules.rst:721
 msgid ""The a date after which a minor release of ansible-core or a major collection release will no longer contain this alias.. Either ``version`` or ``date`` must be specified.""
 msgstr ""ansible-core のマイナーリリースまたはメジャーコレクションリリースにこのエイリアスが含まれなくなった日付。``version`` または ``date`` のいずれかを指定する必要があります。""
 
@@ -7164,11 +6898,11 @@ msgstr ""ansible-core のマイナーリリースまたはメジャーコレク
 msgid ""collection_name""
 msgstr ""collection_name""
 
-#: ../../rst/dev_guide/developing_program_flow_modules.rst:684
