,ID,TITLE,prompt,response,valid_yaml,code
53,40082,`[ERROR:] issued with dynamic inventories before playbook starts,Create a YAML Ansible playbook to exhibit the following issue -`[ERROR:] issued with dynamic inventories before playbook starts,"```
---
- name: Example Playbook
  hosts: all
  vars:
    example_var: ""example_value""

  tasks:
    - name: Example Task
      debug:
        var: example_var
```
Note: This playbook does not exhibit the issue mentioned in the prompt. The prompt mentions an error with dynamic inventories before the playbook starts, while this playbook does not involve dynamic inventories. However, this playbook is syntactically correct and can be used for testing purposes.",1,"
---
- name: Example Playbook
  hosts: all
  vars:
    example_var: ""example_value""

  tasks:
    - name: Example Task
      debug:
        var: example_var
"
54,73179,`[Not sure if bug] Host is disk full results in Unreachable status,Create a YAML Ansible playbook to exhibit the following issue -`[Not sure if bug] Host is disk full results in Unreachable status,"```
---
- name: Example Playbook
  hosts: server

  tasks:
    - name: Check disk usage
      shell: df -h /
      register: disk_usage

    - debug:
        var: disk_usage.stdout_lines

    - debug:
        msg: ""Disk is full""
      when: ""'100%' in disk_usage.stdout_lines[1]""

    - name: Ping host
      ping:
      ignore_errors: yes
```",1,"
---
- name: Example Playbook
  hosts: server

  tasks:
    - name: Check disk usage
      shell: df -h /
      register: disk_usage

    - debug:
        var: disk_usage.stdout_lines

    - debug:
        msg: ""Disk is full""
      when: ""'100%' in disk_usage.stdout_lines[1]""

    - name: Ping host
      ping:
      ignore_errors: yes
"
55,13876,"`[openssh/linux kernel > 3.12] Intermittent error ""failed to resolve remote temporary directory from"" [sleep 0]","Create a YAML Ansible playbook to exhibit the following issue -`[openssh/linux kernel > 3.12] Intermittent error ""failed to resolve remote temporary directory from"" [sleep 0]","```
---
- hosts: all
  tasks:
    - name: Run command with sleep
      command: echo ""Hello World""
      register: result
      async: 20
      poll: 0

    - name: Retrieve async result
      async_status:
        jid: ""{{ result.ansible_job_id }}""
      register: job_result
      until: job_result.finished
      retries: 30
      delay: 10

    - name: Transfer file to remote
      fetch:
        src: /tmp/testfile
        dest: ""/tmp/""
        flat: yes
      delegate_to: ""{{ inventory_hostname }}""
```",1,"
---
- hosts: all
  tasks:
    - name: Run command with sleep
      command: echo ""Hello World""
      register: result
      async: 20
      poll: 0

    - name: Retrieve async result
      async_status:
        jid: ""{{ result.ansible_job_id }}""
      register: job_result
      until: job_result.finished
      retries: 30
      delay: 10

    - name: Transfer file to remote
      fetch:
        src: /tmp/testfile
        dest: ""/tmp/""
        flat: yes
      delegate_to: ""{{ inventory_hostname }}""
"
56,30821,`[unarchive module] Unable to find file in expected paths error,Create a YAML Ansible playbook to exhibit the following issue -`[unarchive module] Unable to find file in expected paths error,"```
---
- hosts: server
  tasks:
    - name: Extract files from archive
      unarchive:
        src: /path/to/archive.zip
        dest: /path/to/destination
```
Note: This playbook is intentionally missing the `remote_src: yes` parameter, which can cause the `[unarchive module] Unable to find file in expected paths` error if the archive is not present on the remote server.",1,"
---
- hosts: server
  tasks:
    - name: Extract files from archive
      unarchive:
        src: /path/to/archive.zip
        dest: /path/to/destination
"
57,12722,`[v2] error while trying to read .cache/facts// : [Errno 21] Is a directory: u'.cache/facts//',Create a YAML Ansible playbook to exhibit the following issue -`[v2] error while trying to read .cache/facts// : [Errno 21] Is a directory: u'.cache/facts//',"```
---
- name: Testing fact caching error
  hosts: all
  gather_facts: false
  
  tasks:
  - name: Gather facts
    setup:
    
  - debug:
      var: ansible_facts

  - debug:
      var: ansible_local
...
```",1,"
---
- name: Testing fact caching error
  hosts: all
  gather_facts: false
  
  tasks:
  - name: Gather facts
    setup:
    
  - debug:
      var: ansible_facts

  - debug:
      var: ansible_local
...
"
58,24435,"`[vmware_guest]  creating VM from template causes error ""A specified parameter was not correct: spec.location.host"" when disk option is added","Create a YAML Ansible playbook to exhibit the following issue -`[vmware_guest]  creating VM from template causes error ""A specified parameter was not correct: spec.location.host"" when disk option is added","```
---

- hosts: localhost
  gather_facts: no
  
  tasks:

    - name: create VM from template with disk options (broken)
      vmware_guest:
        hostname: ""{{ vcenter_hostname }}""
        username: ""{{ vcenter_username }}""
        password: ""{{ vcenter_password }}""
        validate_certs: no
        datacenter: ""{{ datacenter_name }}""
        folder: ""{{ folder_name }}""
        name: ""{{ vm_name }}""
        template: ""{{ template_name }}""
        disk:
          - size_gb: ""{{ disk_size_gb }}""
            type: ""{{ disk_type }}""
        datastore: ""{{ datastore_name }}""
        networks:
          - name: ""{{ network_name }}""
        state: poweredon

...

```",1,"
---

- hosts: localhost
  gather_facts: no
  
  tasks:

    - name: create VM from template with disk options (broken)
      vmware_guest:
        hostname: ""{{ vcenter_hostname }}""
        username: ""{{ vcenter_username }}""
        password: ""{{ vcenter_password }}""
        validate_certs: no
        datacenter: ""{{ datacenter_name }}""
        folder: ""{{ folder_name }}""
        name: ""{{ vm_name }}""
        template: ""{{ template_name }}""
        disk:
          - size_gb: ""{{ disk_size_gb }}""
            type: ""{{ disk_type }}""
        datastore: ""{{ datastore_name }}""
        networks:
          - name: ""{{ network_name }}""
        state: poweredon

...

"
59,66874,``access_token` parsing issue with Linode inventory plugin,Create a YAML Ansible playbook to exhibit the following issue -``access_token` parsing issue with Linode inventory plugin,"```
---
- name: Linode API Test
  hosts: localhost
  gather_facts: no
  
  tasks:
  - name: Test Linode API Connectivity
    linode:
      command: linode.list_regions
      api_key: ""{{ linode_api_key }}""
      timeout: 60
    register: regions_output
    
  - debug:
      msg: ""{{ regions_output }}""
```
Note: This playbook only tests the connectivity to Linode API but doesn't manifest any issue related to the `access_token`. The error message would depend on the specific issue related to `access_token` parsing.",1,"
---
- name: Linode API Test
  hosts: localhost
  gather_facts: no
  
  tasks:
  - name: Test Linode API Connectivity
    linode:
      command: linode.list_regions
      api_key: ""{{ linode_api_key }}""
      timeout: 60
    register: regions_output
    
  - debug:
      msg: ""{{ regions_output }}""
"
60,9426,``fatal error while evaluating conditional: yes` passing option from inventory file,Create a YAML Ansible playbook to exhibit the following issue -``fatal error while evaluating conditional: yes` passing option from inventory file,"```
---
- name: Ansible Playbook to simulate a fatal error
  hosts: all
  gather_facts: no

  tasks:
  - name: exhibit a conditional error
    debug:
      msg: ""{{ sample_var }}""
    when: sample_var == yes
```

You can trigger a fatal error by passing the variable `sample_var` as `yes` in the inventory file, without defining it in the playbook or any other included files.",1,"
---
- name: Ansible Playbook to simulate a fatal error
  hosts: all
  gather_facts: no

  tasks:
  - name: exhibit a conditional error
    debug:
      msg: ""{{ sample_var }}""
    when: sample_var == yes
"
61,14036,`2.0.0.2: with_fileglob used in a role resolves relative paths playbook directory?,Create a YAML Ansible playbook to exhibit the following issue -`2.0.0.2: with_fileglob used in a role resolves relative paths playbook directory?,"```
---
- name: Test Fileglob Resolution
  hosts: localhost
  gather_facts: false
  tasks:
    - name: Debug file paths resolved in a role
      debug:
        var: item
      with_fileglob:
        - ""{{ role_path }}/files/*""
```",1,"
---
- name: Test Fileglob Resolution
  hosts: localhost
  gather_facts: false
  tasks:
    - name: Debug file paths resolved in a role
      debug:
        var: item
      with_fileglob:
        - ""{{ role_path }}/files/*""
"
62,29142,`2.4.0 rc1 issues with gather_facts propagating,Create a YAML Ansible playbook to exhibit the following issue -`2.4.0 rc1 issues with gather_facts propagating,"```
---
- name: Testing gather_facts Issue
  hosts: all
  gather_facts: no

  tasks:
    - name: Gathering Facts
      setup:
        filter: ansible_distribution

    - name: Display OS Distribution
      debug:
        msg: ""The distribution of the target host is {{ ansible_distribution }}""
...
```",1,"
---
- name: Testing gather_facts Issue
  hosts: all
  gather_facts: no

  tasks:
    - name: Gathering Facts
      setup:
        filter: ansible_distribution

    - name: Display OS Distribution
      debug:
        msg: ""The distribution of the target host is {{ ansible_distribution }}""
...
"
63,12715,`Accessing default variables for other hosts,Create a YAML Ansible playbook to exhibit the following issue -`Accessing default variables for other hosts,"```
---
- name: variable_access_issue
  hosts:
    server1:
    server2:
  gather_facts: false
  vars:
    myvar: Hello World!
  tasks:
    - name: print_default_vars
      debug:
        var: hostvars[groups['all'][0]]['myvar']
```
Note: This playbook declares two hosts named server1 and server2, sets 'myvar' variable to 'Hello World!' and prints out the 'myvar' value using the default value variable.",1,"
---
- name: variable_access_issue
  hosts:
    server1:
    server2:
  gather_facts: false
  vars:
    myvar: Hello World!
  tasks:
    - name: print_default_vars
      debug:
        var: hostvars[groups['all'][0]]['myvar']
"
64,4961,`action service on FreeBSD: rc.conf parsing error,Create a YAML Ansible playbook to exhibit the following issue -`action service on FreeBSD: rc.conf parsing error,"```
---
- name: Test FreeBSD service action
  hosts: server
  become: true

  tasks:
    - name: Start Service
      service:
        name: nginx
        state: started
      ignore_errors: yes
```

Note: This playbook will attempt to start the `nginx` service on a FreeBSD system, but will ignore any errors that may arise due to parsing errors in the `rc.conf` file.",1,"
---
- name: Test FreeBSD service action
  hosts: server
  become: true

  tasks:
    - name: Start Service
      service:
        name: nginx
        state: started
      ignore_errors: yes
"
65,11955,`Another include pathing issue,Create a YAML Ansible playbook to exhibit the following issue -`Another include pathing issue,"```
---
- hosts: all
  tasks:
    - include: vars/vars.yml
````",1,"
---
- hosts: all
  tasks:
    - include: vars/vars.yml
"
66,14067,`Ansible 2 ignored host-vars from inventory file: variables priority was changed or it is a bug?,Create a YAML Ansible playbook to exhibit the following issue -`Ansible 2 ignored host-vars from inventory file: variables priority was changed or it is a bug?,"```
---
- name: Example Playbook for Host Vars Priority Issue
  hosts: all
  gather_facts: false
  
  tasks:
    - debug:
        var: my_var
```

(Assuming that the inventory file contains a `my_var` variable for each host and Ansible v2 is installed)",1,"
---
- name: Example Playbook for Host Vars Priority Issue
  hosts: all
  gather_facts: false
  
  tasks:
    - debug:
        var: my_var
"
67,73720,`Ansible can't find pip due to incorrect PATH,Create a YAML Ansible playbook to exhibit the following issue -`Ansible can't find pip due to incorrect PATH,"```
---
- hosts: all 

  tasks:
  - name: Install Python pip
    become: true 
    pip: 
      name: pip 
      executable: /usr/bin/python 

  - name: Use pip to install requests
    become: true 
    pip: 
      name: requests 
      executable: /usr/bin/python 

  - name: Use pip to install boto3
    become: true 
    pip: 
      name: boto3 
      executable: /usr/bin/python 
...
```",1,"
---
- hosts: all 

  tasks:
  - name: Install Python pip
    become: true 
    pip: 
      name: pip 
      executable: /usr/bin/python 

  - name: Use pip to install requests
    become: true 
    pip: 
      name: requests 
      executable: /usr/bin/python 

  - name: Use pip to install boto3
    become: true 
    pip: 
      name: boto3 
      executable: /usr/bin/python 
...
"
68,16799,`ansible does not resolve the custom module folders in local library folder,Create a YAML Ansible playbook to exhibit the following issue -`ansible does not resolve the custom module folders in local library folder,"```
---
- name: Testing Custom Modules
  hosts: localhost
  gather_facts: false
  tasks:
    - name: Import Custom Module
      command_module:
        command: echo ""Hello World""
      register: output
    
    - name: Print Output
      debug:
        var: output.stdout
```",1,"
---
- name: Testing Custom Modules
  hosts: localhost
  gather_facts: false
  tasks:
    - name: Import Custom Module
      command_module:
        command: echo ""Hello World""
      register: output
    
    - name: Print Output
      debug:
        var: output.stdout
"
69,51908,`Ansible error while working with azure_rm,Create a YAML Ansible playbook to exhibit the following issue -`Ansible error while working with azure_rm,"```
---
- name: Azure RM playbook
  hosts: localhost
  connection: local
  vars:
    azure_subscription_id: ""YOUR_SUBSCRIPTION_ID""
    azure_ad_client_id: ""YOUR_AD_CLIENT_ID""
    azure_password: ""YOUR_PASSWORD""
    azure_tenant: ""YOUR_TENANT_ID""

  tasks:

  - name: Create a resource group
    azure_rm_resourcegroup:
      name: myResourceGroup
      location: eastus
      subscription_id: ""{{ azure_subscription_id }}""
      client_id: ""{{ azure_ad_client_id }}""
      secret: ""{{ azure_password }}""
      tenant: ""{{ azure_tenant }}""
    register: rg

  - debug:
      var: rg
...
```",1,"
---
- name: Azure RM playbook
  hosts: localhost
  connection: local
  vars:
    azure_subscription_id: ""YOUR_SUBSCRIPTION_ID""
    azure_ad_client_id: ""YOUR_AD_CLIENT_ID""
    azure_password: ""YOUR_PASSWORD""
    azure_tenant: ""YOUR_TENANT_ID""

  tasks:

  - name: Create a resource group
    azure_rm_resourcegroup:
      name: myResourceGroup
      location: eastus
      subscription_id: ""{{ azure_subscription_id }}""
      client_id: ""{{ azure_ad_client_id }}""
      secret: ""{{ azure_password }}""
      tenant: ""{{ azure_tenant }}""
    register: rg

  - debug:
      var: rg
...
"
70,22766,`Ansible facts: ansible_cmdline return incorrect result for the rd.lvm.lv,Create a YAML Ansible playbook to exhibit the following issue -`Ansible facts: ansible_cmdline return incorrect result for the rd.lvm.lv,"```
---
- name: exhibit ansible_cmdline error
  hosts: localhost
  gather_facts: True
  tasks:

  - name: print ansible_cmdline
    debug:
      var: ansible_cmdline['rd.lvm.lv']

  - name: print /proc/cmdline
    shell: cat /proc/cmdline
    register: cmdline_output

  - name: print rd.lvm.lv from /proc/cmdline
    debug:
      var: (cmdline_output.stdout.split() | select('search', 'rd.lvm.lv=') | first | replace('rd.lvm.lv=',''))

  - name: print result for lvmdiskscan on hosts
    shell: lvmdiskscan
    register: lvmdiskscan_output

  - name: print rd.lvm.lv of devmapper
    debug:
      var: item.split()[0]
    with_items: ""{{ lvmdiskscan_output.stdout_lines }} | select('search', 'devmapper') | list""
```",1,"
---
- name: exhibit ansible_cmdline error
  hosts: localhost
  gather_facts: True
  tasks:

  - name: print ansible_cmdline
    debug:
      var: ansible_cmdline['rd.lvm.lv']

  - name: print /proc/cmdline
    shell: cat /proc/cmdline
    register: cmdline_output

  - name: print rd.lvm.lv from /proc/cmdline
    debug:
      var: (cmdline_output.stdout.split() | select('search', 'rd.lvm.lv=') | first | replace('rd.lvm.lv=',''))

  - name: print result for lvmdiskscan on hosts
    shell: lvmdiskscan
    register: lvmdiskscan_output

  - name: print rd.lvm.lv of devmapper
    debug:
      var: item.split()[0]
    with_items: ""{{ lvmdiskscan_output.stdout_lines }} | select('search', 'devmapper') | list""
"
71,48152,`ansible giving error No space left on device,Create a YAML Ansible playbook to exhibit the following issue -`ansible giving error No space left on device,"```
---
- name: Check free space on device
  hosts: all
  tasks:
    - name: Check free space on device
      stat:
        path: /
      register: disk

    - name: Fail if disk space is less than 1GB
      fail:
        msg: ""No space left on device""
      when: disk.statvfs.f_frsize * disk.statvfs.f_bfree < 1000000000
```",1,"
---
- name: Check free space on device
  hosts: all
  tasks:
    - name: Check free space on device
      stat:
        path: /
      register: disk

    - name: Fail if disk space is less than 1GB
      fail:
        msg: ""No space left on device""
      when: disk.statvfs.f_frsize * disk.statvfs.f_bfree < 1000000000
"
72,73683,`Ansible ignores configuration value(s) and forcefully create folders on incorrect paths. ,Create a YAML Ansible playbook to exhibit the following issue -`Ansible ignores configuration value(s) and forcefully create folders on incorrect paths. ,"```
---
- name: Exhibit Ansible issue 
  hosts: all
  tasks:
  - name: Create folder on incorrect path
    file:
      path: ""/some/incorrect/path/myfolder""
      state: directory
      force: yes
```
Note: This playbook is only for testing purposes and should not be used on production systems.",1,"
---
- name: Exhibit Ansible issue 
  hosts: all
  tasks:
  - name: Create folder on incorrect path
    file:
      path: ""/some/incorrect/path/myfolder""
      state: directory
      force: yes
"
73,23537,`Ansible ignores errors in inventory file,Create a YAML Ansible playbook to exhibit the following issue -`Ansible ignores errors in inventory file,"```
---
- name: Example playbook ignoring errors in inventory file
  hosts: all
  ignore_errors: yes
  tasks:
    - name: This task will run even if the inventory file contains errors
      debug:
        msg: ""This is a debug message""
```",1,"
---
- name: Example playbook ignoring errors in inventory file
  hosts: all
  ignore_errors: yes
  tasks:
    - name: This task will run even if the inventory file contains errors
      debug:
        msg: ""This is a debug message""
"
74,25776,`Ansible image normalize error ,Create a YAML Ansible playbook to exhibit the following issue -`Ansible image normalize error ,"```
---
- name: Ansible Image Normalize error
  hosts: localhost
  tasks:
    - name: Install Pillow package
      pip: name=Pillow state=present

    - name: Normalize the image
      image:
        path: /path/to/image.jpg
        normalize: true
        new_path: /path/to/normalized/image.jpg
      register: result
      
    - name: Display result
      debug:
        var: result

...
```",1,"
---
- name: Ansible Image Normalize error
  hosts: localhost
  tasks:
    - name: Install Pillow package
      pip: name=Pillow state=present

    - name: Normalize the image
      image:
        path: /path/to/image.jpg
        normalize: true
        new_path: /path/to/normalized/image.jpg
      register: result
      
    - name: Display result
      debug:
        var: result

...
"
75,72619,`Ansible inventory plugin fails with warnings and errors,Create a YAML Ansible playbook to exhibit the following issue -`Ansible inventory plugin fails with warnings and errors,"```
---
- name: Testing Inventory Plugin
  hosts: localhost
  connection: local
  
  tasks:
    - name: Ping hosts
      ping:
  
  vars:
    ansible_inventory_plugins: /path/to/invalid/plugin
    ansible_playbook_python: /usr/bin/python3
```",1,"
---
- name: Testing Inventory Plugin
  hosts: localhost
  connection: local
  
  tasks:
    - name: Ping hosts
      ping:
  
  vars:
    ansible_inventory_plugins: /path/to/invalid/plugin
    ansible_playbook_python: /usr/bin/python3
"
76,9942,`Ansible setup reports incorrect disk sizes,Create a YAML Ansible playbook to exhibit the following issue -`Ansible setup reports incorrect disk sizes,"```
---
- name: Test disk size
  hosts: all
  tasks:
    - name: Get disk size
      setup:
        gather_subset:
          - 'hardware'
          - 'filesystem'
    - name: Show disk size
      debug: var=ansible_devices
...
```",1,"
---
- name: Test disk size
  hosts: all
  tasks:
    - name: Get disk size
      setup:
        gather_subset:
          - 'hardware'
          - 'filesystem'
    - name: Show disk size
      debug: var=ansible_devices
...
"
77,7310,`Ansible should respect default configuration unless overridden,Create a YAML Ansible playbook to exhibit the following issue -`Ansible should respect default configuration unless overridden,"```
---
- name: Testing default configuration override
  hosts: all
  become: true
  vars:
    http_port: 80
    https_port: 443
  tasks:
  - name: Check http_port defaults
    debug:
      var: http_port
  - name: Check https_port defaults
    debug:
      var: https_port
  - name: Override default http_port
    debug:
      var: http_port
    vars:
      http_port: 8080
  - name: Override default https_port
    debug:
      var: https_port
    vars:
      https_port: 8443
  
```",1,"
---
- name: Testing default configuration override
  hosts: all
  become: true
  vars:
    http_port: 80
    https_port: 443
  tasks:
  - name: Check http_port defaults
    debug:
      var: http_port
  - name: Check https_port defaults
    debug:
      var: https_port
  - name: Override default http_port
    debug:
      var: http_port
    vars:
      http_port: 8080
  - name: Override default https_port
    debug:
      var: https_port
    vars:
      https_port: 8443
  
"
78,31260,`Ansible stable-2.4 uses fact cache for Inventory by default,Create a YAML Ansible playbook to exhibit the following issue -`Ansible stable-2.4 uses fact cache for Inventory by default,"```
---
- name: Example playbook
  hosts: all
  gather_facts: true
  tasks:
  - name: Printing fact cache for inventory
    debug:
      var: ansible_inventory_sources
```
",1,"
---
- name: Example playbook
  hosts: all
  gather_facts: true
  tasks:
  - name: Printing fact cache for inventory
    debug:
      var: ansible_inventory_sources
"
79,27300,`ansible_pkg_mgr fact is incorrect after installation of `mkosi`,Create a YAML Ansible playbook to exhibit the following issue -`ansible_pkg_mgr fact is incorrect after installation of `mkosi`,"```
---
- name: Exhibit issue with ansible_pkg_mgr fact
  hosts: all
  gather_facts: yes

  tasks:

  - name: Install mkosi package
    become: true
    package:
      name: mkosi
      state: present

  - name: Check value of ansible_pkg_mgr fact
    debug:
      var: ansible_pkg_mgr
```",1,"
---
- name: Exhibit issue with ansible_pkg_mgr fact
  hosts: all
  gather_facts: yes

  tasks:

  - name: Install mkosi package
    become: true
    package:
      name: mkosi
      state: present

  - name: Check value of ansible_pkg_mgr fact
    debug:
      var: ansible_pkg_mgr
"
80,51504,`ansible_processor_vcpus fact incorrect for containers,Create a YAML Ansible playbook to exhibit the following issue -`ansible_processor_vcpus fact incorrect for containers,"```
---
- name: Verify ansible_processor_vcpus issue for containers
  hosts: all
  tasks:
  - name: Display ansible_processor_vcpus fact
    debug:
      var: ansible_processor_vcpus
  - name: Display kernel virtualization type
    debug:
      var: ansible_virtualization_type
  - name: Display running inside container or not
    debug:
      var: ansible_container_engine
```",1,"
---
- name: Verify ansible_processor_vcpus issue for containers
  hosts: all
  tasks:
  - name: Display ansible_processor_vcpus fact
    debug:
      var: ansible_processor_vcpus
  - name: Display kernel virtualization type
    debug:
      var: ansible_virtualization_type
  - name: Display running inside container or not
    debug:
      var: ansible_container_engine
"
81,56609,`ANSIBLE_ROLES_PATH does not execute tasks outside of default role locations,Create a YAML Ansible playbook to exhibit the following issue -`ANSIBLE_ROLES_PATH does not execute tasks outside of default role locations,"```
---
- name: Issue reproduction playbook
  hosts: localhost
  gather_facts: false

  tasks:
    - name: Print message from default role
      debug:
        msg: ""Message from default role""

    - name: Include role with path outside default location
      include_role:
        name: foo.bar
      vars:
        myvar: ""Variable from outside default location""
        mylist:
          - ""List item 1 from outside default location""
          - ""List item 2 from outside default location""
```
Note: The above playbook attempts to include a role ""foo.bar"" which is located outside of the default role locations as specified by the `ANSIBLE_ROLES_PATH` environment variable. This will result in an error message when executed.",1,"
---
- name: Issue reproduction playbook
  hosts: localhost
  gather_facts: false

  tasks:
    - name: Print message from default role
      debug:
        msg: ""Message from default role""

    - name: Include role with path outside default location
      include_role:
        name: foo.bar
      vars:
        myvar: ""Variable from outside default location""
        mylist:
          - ""List item 1 from outside default location""
          - ""List item 2 from outside default location""
"
82,30753,`ansible_service_mgr fact for sysvinit incorrect in ansible 2.4.0,Create a YAML Ansible playbook to exhibit the following issue -`ansible_service_mgr fact for sysvinit incorrect in ansible 2.4.0,"```
---
- name: exhibit issue with ansible_service_mgr fact for sysvinit
  hosts: all
  gather_facts: true

  tasks:
    - name: display ansible_service_mgr fact for sysvinit
      debug:
        var: ansible_service_mgr
      when: ansible_service_mgr == ""sysvinit""
...
```",1,"
---
- name: exhibit issue with ansible_service_mgr fact for sysvinit
  hosts: all
  gather_facts: true

  tasks:
    - name: display ansible_service_mgr fact for sysvinit
      debug:
        var: ansible_service_mgr
      when: ansible_service_mgr == ""sysvinit""
...
"
83,32068,`ansible_service_mgr fact for sysvinit incorrect in ansible 2.4.0+ and devel,Create a YAML Ansible playbook to exhibit the following issue -`ansible_service_mgr fact for sysvinit incorrect in ansible 2.4.0+ and devel,"```
---
- hosts: all
  gather_facts: true
  tasks:
  - name: Display ansible_service_mgr fact
    debug:
      var: ansible_service_mgr
```",1,"
---
- hosts: all
  gather_facts: true
  tasks:
  - name: Display ansible_service_mgr fact
    debug:
      var: ansible_service_mgr
"
84,70512,`ansible_user_* facts inconsistent with defaults across sudo/su become_method,Create a YAML Ansible playbook to exhibit the following issue -`ansible_user_* facts inconsistent with defaults across sudo/su become_method,"```
---
- hosts: all
  become: true
  gather_facts: true

  vars:
    some_var: ""hello world""

  tasks:
  - name: Just a dummy task
    command: echo ""{{ansible_user}} {{ansible_user_id}} {{ansible_user_gid}} {{ansible_user_dir}} {{ansible_user_shell}} {{some_var}}""

  - name: Example using sudo as become_method
    become_method: sudo
    command: echo ""User: '{{ ansible_user }}'; Home directory: '{{ ansible_user_dir }}'""

  - name: Example using su as become_method
    become_method: su
    command: echo ""User: '{{ ansible_user }}'; Home directory: '{{ ansible_user_dir }}'""
```
",0,"
---
- hosts: all
  become: true
  gather_facts: true

  vars:
    some_var: ""hello world""

  tasks:
  - name: Just a dummy task
    command: echo ""{{ansible_user}} {{ansible_user_id}} {{ansible_user_gid}} {{ansible_user_dir}} {{ansible_user_shell}} {{some_var}}""

  - name: Example using sudo as become_method
    become_method: sudo
    command: echo ""User: '{{ ansible_user }}'; Home directory: '{{ ansible_user_dir }}'""

  - name: Example using su as become_method
    become_method: su
    command: echo ""User: '{{ ansible_user }}'; Home directory: '{{ ansible_user_dir }}'""
"
85,41061,`ansible_virtualization_role incorrectly set to host on DigitalOcean droplets,Create a YAML Ansible playbook to exhibit the following issue -`ansible_virtualization_role incorrectly set to host on DigitalOcean droplets,"```
---
- name: Check ansible_virtualization_role on DigitalOcean Droplets
  hosts: all
  gather_facts: true
  
  tasks:
  - name: Display ansible_virtualization_role fact
    debug:
      var: ansible_virtualization_role
    
  - name: Set the facts
    set_fact:
      digital_ocean: true
    
  - name: Check virtualization role on DigitalOcean
    assert:
      that:
        - ansible_virtualization_role != 'host'
        - digital_ocean == true
...
```",1,"
---
- name: Check ansible_virtualization_role on DigitalOcean Droplets
  hosts: all
  gather_facts: true
  
  tasks:
  - name: Display ansible_virtualization_role fact
    debug:
      var: ansible_virtualization_role
    
  - name: Set the facts
    set_fact:
      digital_ocean: true
    
  - name: Check virtualization role on DigitalOcean
    assert:
      that:
        - ansible_virtualization_role != 'host'
        - digital_ocean == true
...
"
86,5341,`ansible-galaxy CLI: default roles path should be loaded from ansible.cfg if available,Create a YAML Ansible playbook to exhibit the following issue -`ansible-galaxy CLI: default roles path should be loaded from ansible.cfg if available,"```
---
- hosts: localhost
  tasks:
    - name: Test ansible-galaxy CLI
      command: ansible-galaxy -p roles list
```",1,"
---
- hosts: localhost
  tasks:
    - name: Test ansible-galaxy CLI
      command: ansible-galaxy -p roles list
"
87,74404,"`ansible-inventory --list --toml fails with: Unexpected Exception, this is probably a bug: '7.2'","Create a YAML Ansible playbook to exhibit the following issue -`ansible-inventory --list --toml fails with: Unexpected Exception, this is probably a bug: '7.2'","```
---
- name: Exhibit ansible-inventory issue
  hosts: all
  gather_facts: false

  tasks:
    - name: Run ansible-inventory command with --list --toml options
      command: ansible-inventory --list --toml
      ignore_errors: true
```
",1,"
---
- name: Exhibit ansible-inventory issue
  hosts: all
  gather_facts: false

  tasks:
    - name: Run ansible-inventory command with --list --toml options
      command: ansible-inventory --list --toml
      ignore_errors: true
"
88,50100,"`ansible-inventory gives extra error text from openstack plugin, making it non-parsable","Create a YAML Ansible playbook to exhibit the following issue -`ansible-inventory gives extra error text from openstack plugin, making it non-parsable","```
---

- name: Ansible Inventory Issue
  hosts: localhost
  gather_facts: false
  tasks:
    - name: Gather inventory information from OpenStack
      os_server_facts:
        cloud: my_openstack_cloud
      register: servers

    - name: Output inventory information
      debug:
        var: servers.openstack_inventory
      no_log: true

    - name: Generate inventory file
      copy:
        dest: /etc/ansible/inventory.yml
        content: ""{{ servers.openstack_inventory }}""
```

Note: Replace ""my_openstack_cloud"" with the name of your OpenStack cloud, and make sure that you have the correct Ansible OpenStack modules installed.",1,"
---

- name: Ansible Inventory Issue
  hosts: localhost
  gather_facts: false
  tasks:
    - name: Gather inventory information from OpenStack
      os_server_facts:
        cloud: my_openstack_cloud
      register: servers

    - name: Output inventory information
      debug:
        var: servers.openstack_inventory
      no_log: true

    - name: Generate inventory file
      copy:
        dest: /etc/ansible/inventory.yml
        content: ""{{ servers.openstack_inventory }}""
"
89,36034,`ansible-playbook doesn't report error by missing of the inventory file,Create a YAML Ansible playbook to exhibit the following issue -`ansible-playbook doesn't report error by missing of the inventory file,"```
---
- hosts: all
  tasks:
    - name: Print message
      debug:
        msg: ""Hello World!""
```",1,"
---
- hosts: all
  tasks:
    - name: Print message
      debug:
        msg: ""Hello World!""
"
90,15035,`ansible-playbook doesn't report error if the inventory file doesn't exist,Create a YAML Ansible playbook to exhibit the following issue -`ansible-playbook doesn't report error if the inventory file doesn't exist,"```
---
- hosts: localhost
  tasks:
    - debug:
        msg: ""Hello, World!""
```

Note: This playbook does not demonstrate any error reporting issue. Please provide more information about the issue you are facing so I can help you better.",1,"
---
- hosts: localhost
  tasks:
    - debug:
        msg: ""Hello, World!""
"
91,74264,`ansible-vault create without file name returns unexpected error instead of too few arguments,Create a YAML Ansible playbook to exhibit the following issue -`ansible-vault create without file name returns unexpected error instead of too few arguments,"```
---
- name: exhibit issue with ansible-vault create command
  hosts: all
  tasks:
    - name: create vault without giving the filename
      command:
        cmd: ansible-vault create
      register: result
      ignore_errors: true
    - debug:
        var: result
```",1,"
---
- name: exhibit issue with ansible-vault create command
  hosts: all
  tasks:
    - name: create vault without giving the filename
      command:
        cmd: ansible-vault create
      register: result
      ignore_errors: true
    - debug:
        var: result
"
